date,ID,Day,T.T_TIME,T.TOTAL_DISTANCE,T.HIGH_INTENSITY_DISTANCE,T.SPRINT_DISTANCE,T.PLAYER_LOAD,T.HEART_RATE_EXERTION,T.ACC_DEC_LOAD,T.PEAK_SPEED,T.HRE_PL_LOAD,T.VOLUME_STATUS,T.INTENSITY_STATUS,T.VOLUME_RATIO,T.INTENSITY_RATIO,T.MONOTONY_VOLUME,T.MONOTONY_INTENSITY,G.HI_IP_m,G.HI_IP_m.pc,G.HI_IP_m.min,G.HI_OP_m,G.HI_OP_m.pc,G.HI_OP_m.min,G.HID_m,G.HID_m.min,G.IP_mins,G.MINS,G.OP_mins,G.SPR_m,G.SPR_m.min,G.TD_m,G.TD_m.min,G.TD_IP_m,G.TD_IP_m.pc,G.TD_IP_m.min,G.TD_OP_m,G.TD_OP_m.pc,G.TD_OP_m.min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing
20140630,8,1,,,,,,,,,,,,,,,,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,0,5.44,8,4,11.37103129
20140701,8,2,,,,,,,,,,,,,,,,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,1,5.74,2,5,14.30495935
20140702,8,3,,,,,,,,,,,,,,,,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,2,6.78,1,3,13.62661537
20140703,8,4,,,,,,,,,,,,,,,,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,3,6.23,2,4,13.03499495
20140704,8,5,,,,,,,,,,,,,,,,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,4,4.93,3,8,13.71584775
20140705,8,6,,,,,,,,,,,,,,,,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,5,6.93,8,5,16.75388456
20140706,8,7,,,,,,,,,,,,,,,,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,6,6.13,4,1,14.71836668
20140707,8,8,66,6492,1044,636,877,185,286,28,2.1,10,35,100,,0.4,0.4,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,7,6.52,1,9,13.03677177
20140708,8,9,87,8511,1006,664,1054,274,419,28,2.6,23,69,100,,0.6,0.6,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,8,6,1,1,13.40085256
20140709,8,10,,,,,,,,,,23,69,100,,0.6,0.6,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,9,5.62,1,5,17.66069955
20140710,8,11,94,8095,489,340,1143,281,543,29,2.5,35,85,100,,0.8,0.7,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,10,5.91,7,5,11.02837946
20140711,8,12,87,7901,338,50,1077,248,394,26,2.3,47,96,100,,1.1,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,11,6.2,3,4,13.82204915
20140712,8,13,,,,,,,,,,47,96,79,,1.1,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,12,5.81,7,4,12.15054422
20140713,8,14,79,6744,368,174,897,218,491,30,2.4,57,109,60,0.4,1.4,1.1,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,13,5.05,9,4,11.37619342
20140714,8,15,82,6135,101,30,856,177,346,27,2.1,66,112,66,0.4,1.4,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,14,4.63,2,5,15.74505624
20140715,8,16,55,6238,356,224,882,93,414,33,1,76,124,54,0.3,1.4,1.2,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,15,5.72,1,6,16.78589327
20140716,8,17,,,,,,,,,,76,124,38,0.2,1.4,1.2,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,16,6.63,7,2,13.42058332
20140717,8,18,90,5664,336,150,808,199,430,28,2.5,84,135,44,0.3,1.4,1.2,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,17,6.38,7,3,12.76226237
20140718,8,19,49,4055,13,6,593,125,244,24,2.1,90,136,37,0.2,1.4,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,18,5.59,1,6,14.45042381
20140719,8,20,,,,,,,,,,90,136,27,0.2,1.4,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,19,4.04,3,9,18.7156357
20140720,8,21,,,,,,,,,,90,136,16,0.1,1,0.7,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,20,6.28,2,2,11.89270142
20140721,8,22,90,6500,250,100,650,140,300,28,2.2,90,109,27,0.2,1,0.8,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,21,6.02,1,2,13.85414313
20140722,8,23,90,9734,91,68,1399,97,354,29,0.7,92,79,33,0.2,1,0.7,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,22,4.71,6,7,12.01355745
20140723,8,24,,,,,,,,,,92,79,27,0.1,1,0.7,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,23,6.3,9,9,13.16944757
20140724,8,25,83,6894,79,39,941,83,409,28,0.9,90,65,39,0.2,1,0.7,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,24,4.87,2,9,12.29952438
20140725,8,26,78,4924,168,83,739,78,274,27,1.1,86,59,49,0.3,1,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,25,5.24,1,4,13.37381693
20140726,8,27,90,10753,488,201,1386,98,523,32,0.7,102,75,48,0.4,1.3,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,26,4.46,3,9,14.40837588
20140727,8,28,,,,,,,,,,92,63,37,0.4,1.3,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,27,4.67,6,3,15.66300185
20140728,8,29,,,,,,,,,,83,60,41,0.4,1,0.7,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,28,5.47,5,6,11.96818671
20140729,8,30,87,5023,106,26,780,88,251,26,1.1,81,51,39,0.5,0.9,0.7,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,29,7.48,2,8,14.52267413
20140730,8,31,45,5000,150,50,400,81,150,29,2,88,56,35,0.4,1.2,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,30,5.63,7,8,10.73243774
20140731,8,32,,,,,,,,,,80,45,19,0.2,0.9,0.7,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,31,6.93,7,2,14.5700341
20140801,8,33,71,4882,105,40,573,71,272,28,1.2,81,48,28,0.3,0.9,0.7,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,32,6.12,9,6,9.591931507
20140802,8,34,23,2875,92,46,288,,115,28,,85,51,31,0.3,1,1,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,33,6.84,9,3,13.59357897
20140803,8,35,73,9125,292,146,913,,365,28,,99,61,33,0.4,1.2,1.1,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,34,4.45,2,7,14.81640169
20140804,8,36,,,,,,,,,,89,53,29,0.3,1.2,1.1,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,35,6.04,8,4,10.17972776
20140805,8,37,,,,,,,,,,75,50,34,0.3,0.9,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,36,6.99,8,1,13.31825561
20140806,8,38,,,,,,,,,,75,50,24,0.3,0.7,0.6,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,37,6.7,5,5,14.53264331
20140807,8,39,51,2393,168,43,318,74,187,27,2.3,68,53,26,0.3,0.8,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,38,6.52,7,4,11.51703065
20140808,8,40,86,5315,79,16,782,87,473,26,1.1,68,50,17,0.2,0.8,0.8,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,39,5.44,8,5,14.76323558
20140809,8,41,74,4180,78,10,575,74,,25,1.3,59,36,31,0.3,0.9,0.8,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,40,6.93,7,7,10.09009216
20140810,8,42,66,8030,231,69,,,,31,,71,44,43,0.4,0.9,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,41,6.06,2,3,18.22956317
20140811,8,43,,,,,,,,,,71,44,43,0.4,0.9,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,42,5.03,2,5,15.02207159
20140812,8,44,80,5000,22,4,795,81,183,24,1,71,41,48,0.3,1.2,0.9,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,43,5.6,6,1,13.41773991
20140813,8,45,96,6384,340,126,943,187,575,28,2,73,47,49,0.5,1.7,1.1,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,44,6.07,7,8,13.95484025
20140814,8,46,,,,,,,,,,73,47,40,0.4,1.3,0.8,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,45,5.59,9,5,12.80791713
20140815,8,47,81,4617,62,36,678,134,172,27,2,72,46,33,0.3,1.3,0.8,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,46,6.94,7,5,13.75783281
20140816,8,48,62,3552,76,16,544,95,160,26,1.7,73,45,40,0.4,1.3,0.8,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,0,47,6.05,9,2,12.02122538
20140817,8,49,64,7573,192,119,,,,33,,71,42,47,0.5,1.3,0.8,29.3,0.6,1.5,163,3.1,7.4,192.2,,19,64,22,118.9,,7573.3,,2500.7,52.1,131.6,3630.2,69.8,165,0,1,48,6.98,8,9,11.17466442
20140818,8,50,,,,,,,,,,71,42,33,0.3,1.3,0.8,105.9,1.8,4.4,248.5,6.1,14.6,365,,24,70,17,175.8,,7917.7,,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,0,6.15,6,6,14.86975348
20140819,8,51,,,,,,,,,,71,42,33,0.3,1,0.7,105.9,1.8,4.4,248.5,6.1,14.6,365,,24,70,17,175.8,,7917.7,,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,1,6.03,5,3,12.79049898
20140820,8,52,,,,,,,,,,71,42,24,0.2,0.7,0.7,105.9,1.8,4.4,248.5,6.1,14.6,365,,24,70,17,175.8,,7917.7,,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,2,4.73,4,3,14.82612046
20140821,8,53,94,5821,259,90,787,184,322,30,2.3,76,45,27,0.3,1,0.8,105.9,1.8,4.4,248.5,6.1,14.6,365,,24,70,17,175.8,,7917.7,,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,3,6.31,9,1,11.17790582
20140822,8,54,63,3053,31,10,474,160,155,25,3.4,73,43,18,0.2,0.9,0.8,105.9,1.8,4.4,248.5,6.1,14.6,365,,24,70,17,175.8,,7917.7,,3254.2,55.2,135.6,2723.5,66.4,160.2,1,0,4,5.52,7,8,10.25604678
20140823,8,55,70,7918,365,176,,,,31,,78,53,32,0.4,1,0.8,105.9,1.8,4.4,248.5,6.1,14.6,365,,24,70,17,175.8,,7917.7,,3254.2,55.2,135.6,2723.5,66.4,160.2,1,1,5,5.97,7,6,14.8237699
20140824,8,56,,,,,,,,,,66,45,38,0.5,0.7,0.6,38.3,0.6,6.4,81.3,2.1,20.3,132.7,,6,19,4,55.1,,2225.6,,809,13.3,134.8,675.7,17.3,168.9,2,0,0,6.12,1,2,14.91781613
20140825,8,57,68,3169,30,,473,98,162,23,2.1,71,46,42,0.5,0.9,0.7,38.3,0.6,6.4,81.3,2.1,20.3,132.7,,6,19,4,55.1,,2225.6,,809,13.3,134.8,675.7,17.3,168.9,2,0,1,6.94,2,9,13.11874132
20140826,8,58,20,1000,500,250,,,,30,,65,62,35,0.5,1,0.8,38.3,0.6,6.4,81.3,2.1,20.3,132.7,,6,19,4,55.1,,2225.6,,809,13.3,134.8,675.7,17.3,168.9,2,0,2,6.49,6,1,11.08880824
20140827,8,59,,,,,,,,,,55,51,33,0.6,1,0.8,38.3,0.6,6.4,81.3,2.1,20.3,132.7,,6,19,4,55.1,,2225.6,,809,13.3,134.8,675.7,17.3,168.9,2,0,3,6.08,3,9,13.81973291
20140828,8,60,73,4768,51,,708,137,245,23,1.9,63,53,22,0.4,1,0.7,38.3,0.6,6.4,81.3,2.1,20.3,132.7,,6,19,4,55.1,,2225.6,,809,13.3,134.8,675.7,17.3,168.9,2,0,4,5.83,2,9,14.15794224
20140829,8,61,87,5921,30,11,655,88,144,22,1.3,65,51,35,0.4,1.1,0.7,38.3,0.6,6.4,81.3,2.1,20.3,132.7,,6,19,4,55.1,,2225.6,,809,13.3,134.8,675.7,17.3,168.9,2,0,5,3.97,6,1,12.46349672
20140830,8,62,19,2226,133,55,,,,29,,63,53,34,0.4,1.1,0.6,38.3,0.6,6.4,81.3,2.1,20.3,132.7,,6,19,4,55.1,,2225.6,,809,13.3,134.8,675.7,17.3,168.9,2,1,6,5.93,3,4,15.15734731
20140831,8,63,,,,,,,,,,51,47,38,0.2,1.1,0.6,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,0,6.32,8,2,10.97348523
20140901,8,64,,,,,,,,,,51,47,38,0.2,0.8,0.6,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,1,7.36,9,4,12.82008675
20140902,8,65,92,6086,623,287,881,198,567,30,2.2,60,68,36,0.4,1,0.5,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,2,7.95,4,5,10.9025826
20140903,8,66,60,3000,,,300,100,50,16,3.3,65,68,26,0.4,1.2,0.5,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,3,5.89,7,1,12.21835629
20140904,8,67,80,4833,206,126,748,178,440,31,2.4,63,66,33,0.4,1.2,0.6,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,4,5.96,6,8,10.53517254
20140905,8,68,,,,,,,,,,59,65,36,0.4,0.9,0.6,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,5,5.14,5,1,12.88940232
20140906,8,69,,,,,,,,,,47,53,45,0.5,0.8,0.5,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,6,6.88,2,6,11.69454037
20140907,8,70,,,,,,,,,,47,53,25,0.1,0.8,0.5,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,7,4.07,5,9,11.9193965
20140908,8,71,61,5019,27,,734,154,257,23,2.1,50,53,30,0.1,1,0.5,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,8,4.86,5,8,10.70197081
20140909,8,72,91,6806,354,240,1017,219,345,31,2.2,58,48,31,0.3,1,0.6,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,9,5.76,3,2,13.64803676
20140910,8,73,,,,,,,,,,58,48,31,0.3,0.8,0.6,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,10,3.91,1,2,13.49241497
20140911,8,74,70,5030,13,,737,154,254,22,2.1,59,46,43,0.3,0.8,0.4,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,11,6.82,8,4,10.82688288
20140912,8,75,51,2833,5,,428,104,94,21,2.4,54,46,55,0.3,1,0.4,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,0,12,6.64,8,2,14.40090479
20140913,8,76,47,5610,167,98,,,,31,,59,47,52,0.4,1.3,0.6,10.4,0.2,0.7,154.2,3.2,11.9,167.1,,15,47,13,97.8,,5610.4,,2129.8,41,142,2131,44.4,163.9,3,1,13,6.37,6,4,11.59344248
20140914,8,77,,,,,,,,,,59,47,34,0.1,1.3,0.6,,,,,,,,,,,,,,,,,,,,,,4,0,0,5.84,2,9,12.71847459
20140915,8,78,53,3724,,,599,106,113,20,1.8,65,47,40,0.1,1.3,0.6,,,,,,,,,,,,,,,,,,,,,,4,0,1,6.09,9,5,8.140468446
20140916,8,79,96,6205,143,24,888,166,434,25,1.9,65,31,43,0.3,1.3,0.6,,,,,,,,,,,,,,,,,,,,,,4,0,2,7.7,8,6,10.40031997
20140917,8,80,,,,,,,,,,60,31,39,0.3,1.3,0.6,,,,,,,,,,,,,,,,,,,,,,4,0,3,5.49,2,1,14.36560206
20140918,8,81,69,5101,110,47,659,116,254,28,1.8,61,27,37,0.3,1.3,0.8,,,,,,,,,,,,,,,,,,,,,,4,0,4,5.39,9,8,10.50495128
20140919,8,82,58,4080,60,19,633,129,264,28,2,67,29,43,0.4,1.4,1,,,,,,,,,,,,,,,,,,,,,,4,0,5,6.06,6,7,16.45630927
20140920,8,83,20,2000,600,200,,,,29,,70,50,37,0.6,1.2,0.6,,,,,,,,,,,,,,,,,,,,,,4,1,6,7.35,6,9,12.04565006
20140921,8,84,,,,,,,,,,70,50,24,0.5,1.2,0.6,,,,,,,,,,,,,,,,,,,,,,5,0,0,6.16,6,9,8.336378348
20140922,8,85,58,4669,164,69,631,139,278,26,2.2,69,54,34,0.6,1.3,0.7,,,,,,,,,,,,,,,,,,,,,,5,0,1,4.62,4,9,14.59892659
20140923,8,86,67,5463,97,30,737,122,293,25,1.7,67,46,36,0.7,1.3,0.7,,,,,,,,,,,,,,,,,,,,,,5,0,2,6.49,6,9,8.885894739
20140924,8,87,,,,,,,,,,67,46,27,0.6,1.3,0.7,,,,,,,,,,,,,,,,,,,,,,5,0,3,4.62,2,8,15.66811367
20140925,8,88,92,5668,53,23,859,136,282,33,1.6,68,47,35,0.2,1.3,0.7,,,,,,,,,,,,,,,,,,,,,,5,0,4,6.9,1,3,14.86553745
20140926,8,89,,,,,,,,,,64,47,37,0.2,1,0.6,,,,,,,,,,,,,,,,,,,,,,5,0,5,5.46,6,5,10.79021002
20140927,8,90,79,5666,112,29,633,116,214,25,1.8,64,45,39,0.2,1.1,0.9,,,,,,,,,,,,,,,,,,,,,,5,0,6,6.6,5,4,15.61215333
20140928,8,91,44,2630,40,24,412,45,147,28,1.1,68,46,31,0.1,1.3,1.1,,,,,,,,,,,,,,,,,,,,,,5,0,7,5.54,1,3,13.09145834
20140929,8,92,,,,,,,,,,63,46,34,0.1,1,0.9,,,,,,,,,,,,,,,,,,,,,,5,1,8,5.72,9,8,10.61652962
20140930,8,93,51,4532,168,73,591,100,213,27,1.7,60,47,32,0.2,1,0.8,,,,,,,,,,,,,,,,,,,,,,6,0,0,7.17,7,8,10.92781069
20141001,8,94,,,,,,,,,,60,47,32,0.2,1,0.8,,,,,,,,,,,,,,,,,,,,,,6,0,1,6.07,8,6,10.9841009
20141002,8,95,79,6542,146,26,876,181,337,26,2.1,62,48,33,0.2,1,0.9,,,,,,,,,,,,,,,,,,,,,,6,0,2,6.63,7,5,12.7001888
20141003,8,96,54,2773,11,,445,98,106,22,2.2,60,47,35,0.2,1.2,0.9,,,,,,,,,,,,,,,,,,,,,,6,0,3,6.69,5,7,11.67134957
20141004,8,97,,,,,,,,,,57,27,36,0.4,0.9,0.7,,,,,,,,,,,,,,,,,,,,,,6,1,4,6.1,9,1,8.680156278
20141005,8,98,,,,,,,,,,57,27,25,0.2,0.7,0.6,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,0,8.57,4,2,16.4314993
20141006,8,99,,,,,,,,,,50,21,28,0.3,0.7,0.6,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,1,8.2,1,2,17.59957589
20141007,8,100,66,4995,111,19,783,191,349,25,2.4,49,21,24,0.2,0.7,0.6,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,2,7.8,4,2,16.40382411
20141008,8,101,60,3000,,,300,100,50,16,3.3,54,21,22,0.2,0.9,0.6,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,3,5.62,1,5,17.67079811
20141009,8,102,79,6842,180,80,886,189,364,28,2.1,56,26,40,0.4,0.9,0.6,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,4,6,8,6,13.49456363
20141010,8,103,,,,,,,,,,56,26,40,0.4,0.7,0.6,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,5,6.67,6,6,14.48801199
20141011,8,104,,,,,,,,,,47,22,47,0.4,0.7,0.6,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,6,5.37,8,3,12.59755653
20141012,8,105,,,,,,,,,,43,21,34,0.3,0.7,0.6,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,7,7.68,8,1,12.85612326
20141013,8,106,75,5193,39,7,713,137,344,25,1.9,51,22,36,0.3,1,0.7,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,8,7.18,8,7,9.930742706
20141014,8,107,98,5555,200,53,730,159,530,27,2.2,53,23,31,0.3,1,0.7,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,9,5.13,2,3,14.15846303
20141015,8,108,,,,,,,,,,53,23,31,0.3,0.8,0.7,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,10,5.81,4,5,16.51726659
20141016,8,109,78,5484,92,7,670,178,329,25,2.7,51,21,48,0.5,0.8,0.6,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,11,6.09,5,1,14.51739625
20141017,8,110,58,3225,36,26,467,115,160,28,2.5,52,22,57,0.6,1,0.7,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,0,12,4.89,9,5,10.34763804
20141018,8,111,60,6312,286,115,,,,32,,61,32,51,0.7,1.4,0.9,77.4,1.4,4.3,194.6,4.2,15,286.1,,18,60,13,114.8,,6311.9,,2496.1,46.2,138.7,1927.1,41.9,148.2,7,1,13,6.41,8,9,14.35602962
20141019,8,112,,,,,,,,,,61,32,37,0.4,1.4,0.9,3.5,0.1,0.4,241.2,3.8,14.2,245.9,,9,46,17,43.8,,5691.7,,1232.3,33.3,136.9,3038.3,48.2,178.7,8,0,0,5.54,4,9,15.02536062
20141020,8,113,,,,,,,,,,61,32,37,0.4,1,0.8,3.5,0.1,0.4,241.2,3.8,14.2,245.9,,9,46,17,43.8,,5691.7,,1232.3,33.3,136.9,3038.3,48.2,178.7,8,0,1,7.02,7,8,14.11561886
