date,ID,Day,T.T_TIME,T.TOTAL_DISTANCE,T.HIGH_INTENSITY_DISTANCE,T.SPRINT_DISTANCE,T.PLAYER_LOAD,T.HEART_RATE_EXERTION,T.ACC_DEC_LOAD,T.PEAK_SPEED,T.HRE_PL_LOAD,T.VOLUME_STATUS,T.INTENSITY_STATUS,T.VOLUME_RATIO,T.INTENSITY_RATIO,T.MONOTONY_VOLUME,T.MONOTONY_INTENSITY,G.HI_IP_m,G.HI_IP_m.pc,G.HI_IP_m.min,G.HI_OP_m,G.HI_OP_m.pc,G.HI_OP_m.min,G.HID_m,G.HID_m.min,G.IP_mins,G.MINS,G.OP_mins,G.SPR_m,G.SPR_m.min,G.TD_m,G.TD_m.min,G.TD_IP_m,G.TD_IP_m.pc,G.TD_IP_m.min,G.TD_OP_m,G.TD_OP_m.pc,G.TD_OP_m.min,matchPeriods,GameYN,NDs,sleep,muscleSoreness,pExertion,wellbeing
20150411,4,286,80,6454,54,11,713,81,319,25,1.1,82,60,37,0.2,1,0.6,156.2,3.8,7.1,422.8,7.2,13.6,597.1,6.4,22,94,31,286.2,3,10846.3,115.4,3193.2,77.9,145.1,4727.6,80.1,152.5,32,0,5,4.8,1,8,19.43337911
20150412,4,287,49,4027,51,14,442,50,172,26,1.1,88,62,41,0.2,1,0.7,156.2,3.8,7.1,422.8,7.2,13.6,597.1,6.4,22,94,31,286.2,3,10846.3,115.4,3193.2,77.9,145.1,4727.6,80.1,152.5,32,0,6,4.81,7,5,16.9147714
20150413,4,288,94,10846,597,286,,,,30,,96,83,44,0.4,1.3,0.6,156.2,3.8,7.1,422.8,7.2,13.6,597.1,6.4,22,94,31,286.2,3,10846.3,115.4,3193.2,77.9,145.1,4727.6,80.1,152.5,32,1,7,6.76,8,7,13.64543177
20150414,4,289,,,,,,,,,,87,81,35,0.3,1.3,0.6,15.4,0.4,0.7,575.8,9.6,18,631.9,6.8,22,93,32,257.4,2.8,12087.5,130,3270.2,81.8,148.6,5707.8,95.1,178.4,33,0,0,7.03,8,8,12.38462368
20150415,4,290,61,4780,35,,529,62,240,23,1.2,85,72,44,0.4,1.2,0.6,15.4,0.4,0.7,575.8,9.6,18,631.9,6.8,22,93,32,257.4,2.8,12087.5,130,3270.2,81.8,148.6,5707.8,95.1,178.4,33,0,1,4.57,8,3,12.4328327
20150416,4,291,,,,,,,,,,85,72,33,0.4,0.9,0.5,15.4,0.4,0.7,575.8,9.6,18,631.9,6.8,22,93,32,257.4,2.8,12087.5,130,3270.2,81.8,148.6,5707.8,95.1,178.4,33,0,2,7.53,1,1,19.9248987
20150417,4,292,86,7146,,,782,87,290,21,1.1,88,68,37,0.4,1.2,0.5,15.4,0.4,0.7,575.8,9.6,18,631.9,6.8,22,93,32,257.4,2.8,12087.5,130,3270.2,81.8,148.6,5707.8,95.1,178.4,33,0,3,6.76,3,4,19.55024737
20150418,4,293,,,,,,,,,,83,66,20,,0.9,0.4,15.4,0.4,0.7,575.8,9.6,18,631.9,6.8,22,93,32,257.4,2.8,12087.5,130,3270.2,81.8,148.6,5707.8,95.1,178.4,33,0,4,5.9,1,9,13.66965951
20150419,4,294,,,,,,,,,,68,39,25,,0.7,0.4,15.4,0.4,0.7,575.8,9.6,18,631.9,6.8,22,93,32,257.4,2.8,12087.5,130,3270.2,81.8,148.6,5707.8,95.1,178.4,33,1,5,5.02,7,7,12.20558465
20150420,4,295,,,,,,,,,,68,39,15,,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,0,4.5,6,7,10.87085797
20150421,4,296,,,,,,,,,,68,39,15,,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,1,6.69,2,1,13.66969839
20150422,4,297,,,,,,,,,,59,38,,,0.4,,,,,,,,,,,,,,,,,,,,,,,34,0,2,4.79,4,7,10.98018435
20150423,4,298,,,,,,,,,,47,29,,,0.4,,,,,,,,,,,,,,,,,,,,,,,34,0,3,6.21,6,6,14.98908474
20150424,4,299,,,,,,,,,,47,29,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,4,5.91,1,2,15.38611698
20150425,4,300,,,,,,,,,,38,27,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,5,6.16,1,7,13.98060792
20150426,4,301,,,,,,,,,,32,25,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,6,5.55,4,2,9.465758222
20150427,4,302,,,,,,,,,,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,7,4.38,5,7,11.3494374
20150428,4,303,81,6587,40,4,672,81,367,24,1.2,26,3,36,0.5,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,8,6.01,3,7,14.71426008
20150429,4,304,,,,,,,,,,19,2,48,1,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,9,4.9,1,5,13.56990999
20150430,4,305,77,6261,41,,682,78,302,24,1.1,28,3,64,1,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,10,5.49,8,4,11.35877916
20150501,4,306,,,,,,,,,,18,3,100,1,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,11,6.29,1,3,18.86571401
20150502,4,307,,,,,,,,,,18,3,100,1,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,12,5.71,7,7,11.07954377
20150503,4,308,,,,,,,,,,18,3,49,0.5,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,13,8.3,7,3,9.724790363
20150504,4,309,,,,,,,,,,18,3,49,0.5,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,34,0,14,6.7,9,3,8.660424999
20150505,4,310,105,7022,135,39,752,105,338,27,1.4,28,9,35,0.6,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,15,7.1,7,7,15.68366308
20150506,4,311,,,,,,,,,,28,9,35,0.6,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,16,6.56,9,2,9.373103056
20150507,4,312,87,5037,64,33,558,88,237,26,1.6,35,11,48,0.7,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,17,4.68,2,8,17.93795347
20150508,4,313,,,,,,,,,,35,11,48,0.7,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,18,5.87,6,5,7.307007859
20150509,4,314,,,,,,,,,,35,11,48,0.7,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,19,6.36,4,3,13.51612661
20150510,4,315,,,,,,,,,,35,11,20,0.2,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,20,5.03,2,5,14.40451015
20150511,4,316,,,,,,,,,,35,11,20,0.2,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,34,0,21,5.98,8,6,8.000247009
20150512,4,317,,,,,,,,,,26,10,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,22,6.31,8,5,10.13317825
20150513,4,318,,,,,,,,,,26,10,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,34,0,23,6.71,6,7,12.48805376
20150514,4,319,,,,,,,,,,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,24,5.31,2,2,10.89017929
20150515,4,320,,,,,,,,,,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,25,5.81,6,2,12.06371639
20150516,4,321,,,,,,,,,,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,26,5.62,5,1,15.61869927
20150517,4,322,,,,,,,,,,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,27,6.77,3,9,13.73501487
20150518,4,323,,,,,,,,,,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,28,3.13,7,4,15.28710794
20150519,4,324,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,29,5.89,8,8,13.55064275
20150520,4,325,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,30,6.25,9,9,9.961985825
20150521,4,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,31,6.79,3,2,14.92197911
20150522,4,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,32,6.4,9,5,15.72791047
20150523,4,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,33,6.15,3,2,12.36370619
20150524,4,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,34,6.12,4,2,12.95303074
20150525,4,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,35,5.85,8,2,14.49404066
20150526,4,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,36,3.82,5,9,15.29480462
20150527,4,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,37,7.73,8,8,10.63313926
20150528,4,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,38,6.13,5,5,13.96395106
20150529,4,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,39,6.18,9,4,11.10939949
20150530,4,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,40,7.48,3,8,12.35295106
20150531,4,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,41,6.58,3,5,16.81320482
20150601,4,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,42,5.28,8,6,10.87544545
20150602,4,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,43,5.55,3,3,14.63869899
20150603,4,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,44,4.95,9,6,15.31894255
20150604,4,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,45,4.64,3,9,14.81153814
20150605,4,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,46,7.08,1,7,15.50540171
20150606,4,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,47,4.36,3,7,11.59546693
20150607,4,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,48,5.77,4,2,12.86909074
20150608,4,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,49,5.64,4,9,9.817582347
20150609,4,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,50,8.12,1,6,13.36421397
20150610,4,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,51,6.04,6,7,12.0804766
20150611,4,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,52,8.02,1,8,10.8488436
20150612,4,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,53,5.24,3,8,15.59454891
20150613,4,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,54,6.18,5,4,14.02805217
20150614,4,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,55,6.08,7,4,11.39468883
20150615,4,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,56,5.93,8,2,16.608287
20150616,4,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,57,7.6,5,3,14.03339867
20150617,4,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,58,6.56,5,1,13.78201157
20150618,4,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,59,5.53,8,3,13.2020049
20150619,4,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,60,5.86,3,7,12.76852302
20150620,4,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,61,7.74,2,7,15.13236302
20150621,4,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,62,6.16,5,8,9.824994537
20150622,4,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,63,6.69,1,4,14.79262825
20150623,4,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,64,6.37,1,1,12.28205953
20150624,4,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,65,4.77,3,8,18.0508458
20150625,4,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,66,5.54,2,4,15.42777781
20150626,4,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,67,7.99,9,2,11.87182556
20150627,4,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,68,6.37,6,1,13.91793428
20150628,4,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,69,4.52,7,4,11.6388673
20150629,4,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,70,4.22,1,9,12.2541194
